#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery_2
#Date Time: 2026-04-21 09:16:38.915
#Sample rate: 80000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Either Level: 1 V Hyst.: 100 mV HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V)
-0.05019486472945892,0.005899200896855413
-0.05018236472945892,0.009619464014203126
-0.05016986472945892,0.009619464014203126
-0.05015736472945892,0.009619464014203126
-0.05014486472945892,0.005899200896855413
-0.05013236472945892,0.009619464014203126
-0.05011986472945892,0.009619464014201435
-0.05010736472945892,0.005899200896855413
-0.05009486472945892,0.009619464014203126
-0.05008236472945892,0.009619464014203126
-0.05006986472945892,0.009619464014203126
-0.05005736472945892,0.009619464014201435
-0.05004486472945892,0.005899200896855413
-0.05003236472945892,0.009619464014203126
-0.05001986472945892,0.005899200896855413
-0.05000736472945892,0.009619464014203126
-0.04999486472945892,0.009619464014203126
-0.04998236472945892,0.009619464014203126
-0.04996986472945892,0.005899200896855413
-0.04995736472945892,0.009619464014203126
-0.04994486472945892,0.009619464014203126
-0.04993236472945892,0.005899200896857104
-0.04991986472945892,0.009619464014203126
-0.04990736472945892,0.009619464014203126
-0.04989486472945892,0.009619464014203126
-0.04988236472945892,0.005899200896855413
-0.04986986472945892,0.005899200896855413
-0.04985736472945892,0.005899200896855413
-0.04984486472945892,0.009619464014203126
-0.04983236472945892,0.005899200896855413
-0.04981986472945892,0.005899200896855413
-0.04980736472945892,0.005899200896857104
-0.04979486472945892,0.009619464014203126
-0.04978236472945892,0.005899200896855413
-0.04976986472945892,0.005899200896855413
-0.04975736472945892,0.005899200896855413
-0.04974486472945892,0.009619464014201435
-0.04973236472945892,0.009619464014203126
-0.04971986472945892,0.009619464014203126
-0.04970736472945892,0.005899200896855413
-0.04969486472945892,0.005899200896855413
-0.04968236472945892,0.009619464014201435
-0.04966986472945892,0.005899200896855413
-0.04965736472945892,0.009619464014203126
-0.04964486472945892,0.005899200896855413
-0.04963236472945892,0.009619464014203126
-0.04961986472945892,0.005899200896857104
-0.04960736472945892,0.005899200896855413
-0.04959486472945892,0.009619464014203126
-0.04958236472945892,0.005899200896855413
-0.04956986472945892,0.005899200896855413
-0.04955736472945892,0.009619464014201435
-0.04954486472945892,0.005899200896855413
-0.04953236472945892,0.005899200896855413
-0.04951986472945892,0.005899200896855413
-0.04950736472945892,0.009619464014203126
-0.04949486472945892,0.005899200896857104
-0.04948236472945892,0.005899200896855413
-0.04946986472945892,0.005899200896855413
-0.04945736472945892,0.009619464014203126
-0.04944486472945892,0.005899200896855413
-0.04943236472945892,0.009619464014201435
-0.04941986472945892,0.009619464014203126
-0.04940736472945892,0.005899200896855413
-0.04939486472945892,0.009619464014203126
-0.04938236472945892,0.005899200896855413
-0.04936986472945892,0.005899200896855413
-0.04935736472945892,0.005899200896855413
-0.04934486472945892,0.009619464014203126
-0.04933236472945892,0.009619464014203126
-0.04931986472945892,0.005899200896855413
-0.04930736472945892,0.009619464014201435
-0.04929486472945892,0.009619464014203126
-0.04928236472945892,0.009619464014203126
-0.04926986472945892,0.009619464014203126
-0.04925736472945892,0.009619464014203126
-0.04924486472945892,0.009619464014203126
-0.04923236472945892,0.009619464014203126
-0.04921986472945892,0.009619464014203126
-0.04920736472945892,0.009619464014203126
-0.04919486472945892,0.009619464014203126
-0.04918236472945892,0.005899200896857104
-0.04916986472945892,0.009619464014203126
-0.04915736472945892,0.009619464014203126
-0.04914486472945892,0.009619464014203126
-0.04913236472945892,0.005899200896855413
-0.04911986472945892,0.005899200896855413
-0.04910736472945892,0.005899200896855413
-0.04909486472945892,0.005899200896855413
-0.04908236472945892,0.009619464014203126
-0.04906986472945892,0.009619464014203126
-0.04905736472945892,0.005899200896855413
-0.04904486472945892,0.009619464014203126
-0.04903236472945892,0.009619464014203126
-0.04901986472945892,0.009619464014203126
-0.04900736472945892,0.005899200896855413
-0.04899486472945892,0.009619464014203126
