#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery_2
#Date Time: 2026-04-21 09:14:09.088
#Sample rate: 80000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Either Level: 1 V Hyst.: 100 mV HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V)
-0.05019806034482759,0.0021789377795077
-0.05018556034482758,0.002178937779509392
-0.05017306034482758,0.005899200896855413
-0.05016056034482758,0.005899200896855413
-0.05014806034482758,0.0021789377795077
-0.05013556034482759,0.0021789377795077
-0.05012306034482758,0.0021789377795077
-0.05011056034482758,0.0021789377795077
-0.05009806034482758,0.005899200896855413
-0.05008556034482758,0.0021789377795077
-0.05007306034482759,0.005899200896855413
-0.05006056034482758,0.0021789377795077
-0.05004806034482758,0.0021789377795077
-0.05003556034482758,0.005899200896855413
-0.05002306034482758,0.0021789377795077
-0.05001056034482759,0.005899200896855413
-0.04999806034482758,0.005899200896853722
-0.04998556034482758,0.0021789377795077
-0.04997306034482758,0.0021789377795077
-0.04996056034482758,0.005899200896855413
-0.04994806034482759,0.0021789377795077
-0.04993556034482758,0.002178937779509392
-0.04992306034482758,0.005899200896855413
-0.04991056034482758,0.005899200896855413
-0.04989806034482758,0.005899200896855413
-0.04988556034482759,0.0021789377795077
-0.04987306034482758,0.0021789377795077
-0.04986056034482758,0.0021789377795077
-0.04984806034482758,0.0021789377795077
-0.04983556034482758,0.0021789377795077
-0.04982306034482759,0.005899200896855413
-0.04981056034482758,0.002178937779509392
-0.04979806034482758,0.005899200896855413
-0.04978556034482758,0.0021789377795077
-0.04977306034482758,0.0021789377795077
-0.04976056034482759,0.0021789377795077
-0.04974806034482759,0.0021789377795077
-0.04973556034482758,0.005899200896855413
-0.04972306034482758,0.0021789377795077
-0.04971056034482758,0.005899200896855413
-0.04969806034482759,0.0021789377795077
-0.04968556034482759,0.005899200896853722
-0.04967306034482758,0.0021789377795077
-0.04966056034482758,0.005899200896855413
-0.04964806034482758,0.0021789377795077
-0.04963556034482759,0.005899200896855413
-0.04962306034482759,0.005899200896855413
-0.04961056034482758,0.005899200896855413
-0.04959806034482758,0.005899200896855413
-0.04958556034482758,0.0021789377795077
-0.04957306034482759,0.005899200896855413
-0.04956056034482759,0.002178937779509392
-0.04954806034482758,0.005899200896855413
-0.04953556034482758,0.0021789377795077
-0.04952306034482758,0.0021789377795077
-0.04951056034482759,0.0021789377795077
-0.04949806034482759,0.005899200896853722
-0.04948556034482758,0.005899200896855413
-0.04947306034482758,0.0021789377795077
-0.04946056034482758,0.0021789377795077
-0.04944806034482759,0.0021789377795077
-0.04943556034482759,0.0021789377795077
-0.04942306034482758,0.005899200896855413
-0.04941056034482758,0.0021789377795077
-0.04939806034482758,0.0021789377795077
-0.04938556034482759,0.0021789377795077
-0.04937306034482759,0.0021789377795077
-0.04936056034482758,0.005899200896855413
-0.04934806034482758,0.0021789377795077
-0.04933556034482758,0.005899200896855413
-0.04932306034482759,0.0021789377795077
-0.04931056034482759,0.005899200896853722
-0.04929806034482758,0.005899200896855413
-0.04928556034482758,0.0021789377795077
-0.04927306034482758,0.005899200896855413
-0.04926056034482758,0.005899200896855413
-0.04924806034482759,0.002178937779509392
-0.04923556034482758,0.005899200896855413
-0.04922306034482758,0.005899200896855413
-0.04921056034482758,0.0021789377795077
-0.04919806034482758,0.005899200896855413
-0.04918556034482759,0.002178937779509392
-0.04917306034482758,0.005899200896855413
-0.04916056034482758,0.0021789377795077
-0.04914806034482758,0.009619464014203126
-0.04913556034482758,0.005899200896855413
-0.04912306034482759,0.005899200896855413
-0.04911056034482758,0.005899200896855413
-0.04909806034482758,0.005899200896855413
-0.04908556034482758,0.005899200896855413
-0.04907306034482758,0.005899200896855413
-0.04906056034482759,0.005899200896855413
-0.04904806034482758,0.005899200896855413
-0.04903556034482758,0.005899200896855413
-0.04902306034482758,0.005899200896855413
-0.04901056034482758,0.005899200896855413
-0.04899806034482759,0.005899200896855413
-0.04898556034482758,0.005899200896855413
-0.04897306034482758,0.005899200896855413
-0.04896056034482758,0.005899200896855413
-0.04894806034482758,0.0021789377795077
-0.04893556034482759,0.005899200896855413
-0.04892306034482758,0.0021789377795077
-0.04891056034482758,0.005899200896855413
-0.04889806034482758,0.005899200896855413
-0.04888556034482758,0.005899200896855413
-0.04887306034482759,0.0021789377795077
-0.04886056034482758,0.005899200896855413
-0.04884806034482758,0.005899200896855413
-0.04883556034482758,0.005899200896855413
-0.04882306034482758,0.005899200896855413
-0.04881056034482759,0.0021789377795077
-0.04879806034482758,0.005899200896853722
-0.04878556034482758,0.0021789377795077
-0.04877306034482758,0.005899200896855413
-0.04876056034482758,0.0021789377795077
-0.04874806034482759,0.005899200896855413
-0.04873556034482758,0.0021789377795077
-0.04872306034482758,0.0021789377795077
-0.04871056034482758,0.0021789377795077
-0.04869806034482758,0.005899200896855413
-0.04868556034482759,0.005899200896855413
-0.04867306034482758,0.002178937779509392
-0.04866056034482758,0.005899200896855413
-0.04864806034482758,0.0021789377795077
-0.04863556034482758,0.0021789377795077
-0.04862306034482759,0.0021789377795077
-0.04861056034482758,0.005899200896855413
-0.04859806034482758,0.005899200896855413
-0.04858556034482758,0.005899200896855413
-0.04857306034482758,0.0021789377795077
-0.04856056034482759,0.0021789377795077
-0.04854806034482758,0.005899200896853722
-0.04853556034482758,0.0021789377795077
-0.04852306034482758,0.005899200896855413
-0.04851056034482758,0.005899200896855413
-0.04849806034482759,0.005899200896855413
-0.04848556034482758,0.005899200896855413
-0.04847306034482758,0.005899200896855413
-0.04846056034482758,0.0021789377795077
-0.04844806034482758,0.005899200896855413
-0.04843556034482759,0.005899200896855413
-0.04842306034482758,0.005899200896855413
-0.04841056034482758,0.005899200896855413
-0.04839806034482758,0.005899200896855413
-0.04838556034482758,0.005899200896855413
-0.04837306034482759,0.0021789377795077
-0.04836056034482758,0.005899200896855413
-0.04834806034482758,0.005899200896855413
-0.04833556034482758,0.005899200896855413
-0.04832306034482758,0.005899200896855413
-0.04831056034482759,0.005899200896855413
-0.04829806034482758,0.005899200896853722
-0.04828556034482758,0.0021789377795077
-0.04827306034482758,0.005899200896855413
-0.04826056034482758,0.005899200896855413
-0.04824806034482759,0.005899200896855413
-0.04823556034482758,0.002178937779509392
-0.04822306034482758,0.005899200896855413
-0.04821056034482758,0.0021789377795077
-0.04819806034482758,0.005899200896855413
-0.04818556034482759,0.005899200896855413
-0.04817306034482759,0.002178937779509392
-0.04816056034482758,0.005899200896855413
-0.04814806034482758,0.0021789377795077
-0.04813556034482758,0.0021789377795077
-0.04812306034482759,0.005899200896855413
-0.04811056034482759,0.002178937779509392
-0.04809806034482758,0.005899200896855413
-0.04808556034482758,0.005899200896855413
-0.04807306034482758,0.005899200896855413
-0.04806056034482759,0.005899200896855413
-0.04804806034482759,0.005899200896855413
-0.04803556034482758,0.0021789377795077
-0.04802306034482758,0.0021789377795077
-0.04801056034482758,0.0021789377795077
-0.04799806034482759,0.0021789377795077
-0.04798556034482759,0.0021789377795077
-0.04797306034482758,0.0021789377795077
-0.04796056034482758,0.005899200896855413
-0.04794806034482758,0.005899200896855413
-0.04793556034482759,0.0021789377795077
-0.04792306034482759,0.005899200896853722
-0.04791056034482758,0.005899200896855413
-0.04789806034482758,0.005899200896855413
-0.04788556034482758,0.0021789377795077
-0.04787306034482759,0.005899200896855413
-0.04786056034482759,0.005899200896855413
-0.04784806034482758,0.005899200896855413
-0.04783556034482758,0.0021789377795077
-0.04782306034482758,0.005899200896855413
-0.04781056034482759,0.0021789377795077
-0.04779806034482759,0.0021789377795077
